security,year,Cash And Cash Equivalents At Carrying Value,Income Tax Expense Benefit,Stockholders Equity,Weighted Average Number Of Shares Outstanding Basic,Assets,Unrecognized Tax Benefits,Earnings Per Share Basic,Net Income Loss,Deferred Income Tax Expense Benefit,Accumulated Other Comprehensive Income Loss Net Of Tax,Net Cash Provided By Used In Investing Activities,Net Cash Provided By Used In Financing Activities,Current Federal Tax Expense Benefit,Net Cash Provided By Used In Operating Activities,Comprehensive Income Net Of Tax,Retained Earnings Accumulated Deficit,Cash And Cash Equivalents Period Increase Decrease,Share Based Compensation,Current State And Local Tax Expense Benefit,Goodwill,Property Plant And Equipment Net,Deferred Federal Income Tax Expense Benefit,Common Stock Shares Authorized,Operating Income Loss,Deferred State And Local Income Tax Expense Benefit,Accumulated Depreciation Depletion And Amortization Property Plant And Equipment,Current Income Tax Expense Benefit,Common Stock Value,Common Stock Par Or Stated Value Per Share,Common Stock Shares Issued,Interest Expense,Payments For Repurchase Of Common Stock,Property Plant And Equipment Gross,Entity Well Known Seasoned Issuer,Amendment Flag,Entity Voluntary Filers,Entity Current Reporting Status,cap,Document Fiscal Period Focus_FY,Document Fiscal Period Focus_Q4,Document Type_10-K,Document Type_10-K/A,Entity Filer Category_Accelerated Filer,Entity Filer Category_Large Accelerated Filer,Entity Filer Category_Non-accelerated Filer,Entity Filer Category_Smaller Reporting Accelerated Filer,Entity Filer Category_Smaller Reporting Company,sector_Advertising,sector_Aerospace & Defense,sector_Agricultural Products,sector_Air Freight & Logistics,sector_Airlines,sector_Alternative Carriers,sector_Apparel Retail,"sector_Apparel, Accessories & Luxury Goods",sector_Application Software,sector_Asset Management & Custody Banks,sector_Auto Parts & Equipment,sector_Automobile Manufacturers,sector_Automotive Retail,sector_Biotechnology,sector_Brewers,sector_Broadcasting,sector_Building Products,sector_Cable & Satellite,sector_Casinos & Gaming,sector_Communications Equipment,sector_Computer & Electronics Retail,sector_Construction & Engineering,sector_Construction Machinery & Heavy Trucks,sector_Consumer Discretionary,sector_Consumer Finance,sector_Consumer Staples,sector_Copper,sector_Customer Discretionary,sector_Data Processing & Outsourced Services,sector_Department Stores,sector_Distillers & Vintners,sector_Distributors,sector_Diversified Banks,sector_Diversified Chemicals,sector_Diversified Support Services,sector_Drug Retail,sector_Electric Utilities,sector_Electrical Components & Equipment,sector_Electronic Equipment & Instruments,sector_Electronic Manufacturing Services,sector_Energy,sector_Environmental & Facilities Services,sector_Fertilizers & Agricultural Chemicals,sector_Financial Exchanges & Data,sector_Financials,sector_Food Distributors,sector_Gas Utilities,sector_General Merchandise Stores,sector_Health Care,sector_Health Care Distributors,sector_Health Care Equipment,sector_Health Care Facilities,sector_Health Care REITs,sector_Health Care Services,sector_Health Care Supplies,sector_Health Care Technology,sector_Home Furnishings,sector_Home Improvement Retail,sector_Homebuilding,"sector_Hotels, Resorts & Cruise Lines",sector_Household Appliances,sector_Household Products,sector_Housewares & Specialties,sector_Human Resource & Employment Services,sector_Hypermarkets & Super Centers,sector_IT Consulting & Other Services,sector_Independent Power Producers & Energy Traders,sector_Industrial Conglomerates,sector_Industrial Gases,sector_Industrial Machinery,sector_Industrial REITs,sector_Industrials,sector_Information Technology,sector_Insurance Brokers,sector_Integrated Oil & Gas,sector_Integrated Telecommunication Services,sector_Interactive Home Entertainment,sector_Interactive Media & Services,sector_Internet & Direct Marketing Retail,sector_Internet Services & Infrastructure,sector_Investment Banking & Brokerage,sector_Life & Health Insurance,sector_Life Sciences Tools & Services,sector_Managed Health Care,sector_Materials,sector_Motorcycle Manufacturers,sector_Movies & Entertainment,sector_Multi-Utilities,sector_Multi-line Insurance,sector_Office REITs,sector_Oil & Gas Equipment & Services,sector_Oil & Gas Exploration & Production,sector_Oil & Gas Refining & Marketing,sector_Oil & Gas Storage & Transportation,sector_Packaged Foods & Meats,sector_Paper Packaging,sector_Personal Products,sector_Pharmaceuticals,sector_Property & Casualty Insurance,sector_Railroads,sector_Real Estate,sector_Regional Banks,sector_Research & Consulting Services,sector_Residential REITs,sector_Restaurants,sector_Retail REITs,sector_Semiconductor Equipment,sector_Semiconductors,sector_Soft Drinks,sector_Specialized Consumer Services,sector_Specialized REITs,sector_Specialty Chemicals,sector_Specialty Stores,sector_Systems Software,sector_Technology Distributors,"sector_Technology Hardware, Storage & Peripherals",sector_Telecommunication Services,sector_Tobacco,sector_Trading Companies & Distributors,sector_Trucking,sector_Utilities,sector_Water Utilities,sector_Wireless Telecommunication Services
McCormick & Co.,2013.0,63000000.0,133600000.0,0.0,132100000.0,4449700000.0,58000000.0,2.94,389000000.0,-15300000.0,-300000.0,-239700000.0,-245900000.0,96400000.0,465200000.0,547100000.0,970400000.0,-16000000.0,18700000.0,10300000.0,1798500000.0,576600000.0,-100000.0,0.0,550500000.0,-400000.0,831100000.0,148900000.0,0.0,0.0,0.0,53300000.0,177400000.0,0.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCormick & Co.,2014.0,77300000.0,145900000.0,0.0,129900000.0,4382300000.0,55700000.0,3.37,437900000.0,6100000.0,-186000000.0,-131600000.0,-348900000.0,91300000.0,503600000.0,254200000.0,982600000.0,14300000.0,18200000.0,11300000.0,1722200000.0,602700000.0,2800000.0,0.0,603000000.0,300000.0,878700000.0,139800000.0,0.0,0.0,0.0,49700000.0,244300000.0,0.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCormick & Co.,2015.0,112600000.0,131300000.0,0.0,128000000.0,4472600000.0,56500000.0,3.14,401600000.0,1000000.0,-406100000.0,-338900000.0,-199600000.0,78800000.0,590000000.0,181000000.0,1036700000.0,35300000.0,18700000.0,9100000.0,1759300000.0,618400000.0,9300000.0,0.0,548400000.0,400000.0,912900000.0,130300000.0,0.0,0.0,0.0,53300000.0,145800000.0,0.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCormick & Co.,2016.0,118400000.0,153000000.0,0.0,126600000.0,4635900000.0,58300000.0,3.73,472300000.0,-40000000.0,-514400000.0,-267100000.0,-371500000.0,127700000.0,658100000.0,360900000.0,1056800000.0,5800000.0,25600000.0,15100000.0,1771400000.0,669400000.0,-29600000.0,0.0,641000000.0,-2400000.0,960800000.0,193000000.0,0.0,0.0,0.0,56000000.0,242700000.0,0.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCormick & Co.,2017.0,186800000.0,151300000.0,0.0,126800000.0,10385800000.0,39100000.0,3.77,477400000.0,24100000.0,-279500000.0,-4508300000.0,3756000000.0,67100000.0,815300000.0,713500000.0,1166500000.0,68400000.0,23900000.0,6200000.0,4490100000.0,809100000.0,23800000.0,0.0,702400000.0,900000.0,1056800000.0,127200000.0,0.0,0.0,0.0,95700000.0,137800000.0,0.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCormick & Co.,2018.0,96600000.0,-157300000.0,0.0,131500000.0,10256400000.0,27900000.0,7.1,933400000.0,-339900000.0,-359900000.0,-158500000.0,-751100000.0,92900000.0,821200000.0,874600000.0,1760200000.0,-90200000.0,25600000.0,11000000.0,4527900000.0,985100000.0,-340300000.0,0.0,903300000.0,1500000.0,1081400000.0,182600000.0,0.0,0.0,0.0,174600000.0,62300000.0,0.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonald's Corp.,2014.0,2077900000.0,2614200000.0,12853400000.0,980500000.0,34227400000.0,988100000.0,4.85,4757800000.0,-90700000.0,-1519700000.0,-2304900000.0,-4618300000.0,1124800000.0,6730300000.0,2810500000.0,43294500000.0,-720800000.0,112800000.0,148400000.0,2735300000.0,24557500000.0,-81800000.0,3500000000.0,7949200000.0,-6200000.0,14568600000.0,2704900000.0,16600000.0,0.01,1660600000.0,576400000.0,3198600000.0,39126100000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonald's Corp.,2015.0,7685500000.0,2026400000.0,7087900000.0,939400000.0,37938700000.0,781200000.0,4.82,4529300000.0,-1400000.0,-2879800000.0,-1420000000.0,735300000.0,1072300000.0,6539100000.0,3169200000.0,44594500000.0,5607600000.0,110000000.0,139500000.0,2516300000.0,23117600000.0,6800000.0,3500000000.0,7145500000.0,-3900000.0,14574800000.0,2027800000.0,16600000.0,0.01,1660600000.0,638300000.0,6099200000.0,37692400000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonald's Corp.,2016.0,1223400000.0,2179500000.0,-2204300000.0,854400000.0,31023900000.0,924100000.0,5.49,4686500000.0,-538600000.0,-3092900000.0,-981600000.0,-11262400000.0,1046600000.0,6059600000.0,4473400000.0,46222700000.0,-6288100000.0,131300000.0,121300000.0,2336500000.0,21257600000.0,-122100000.0,3500000000.0,7744500000.0,14100000.0,13185800000.0,2718100000.0,16600000.0,0.01,1660600000.0,884800000.0,11171000000.0,34443400000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKesson Corp.,2014.0,4193000000.0,757000000.0,8522000000.0,229000000.0,51759000000.0,647000000.0,5.51,1263000000.0,16000000.0,-3000000.0,-5046000000.0,3619000000.0,484000000.0,3136000000.0,1325000000.0,11453000000.0,1737000000.0,160000000.0,64000000.0,9927000000.0,2196000000.0,24000000.0,800000000.0,2439000000.0,10000000.0,1180000000.0,741000000.0,4000000.0,0.01,381000000.0,0.0,130000000.0,3376000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKesson Corp.,2015.0,5341000000.0,815000000.0,8001000000.0,232000000.0,53870000000.0,616000000.0,6.37,1476000000.0,171000000.0,-1713000000.0,-677000000.0,-968000000.0,453000000.0,3112000000.0,-234000000.0,12705000000.0,1148000000.0,174000000.0,90000000.0,9817000000.0,2045000000.0,195000000.0,800000000.0,2968000000.0,53000000.0,1399000000.0,644000000.0,4000000.0,0.01,384000000.0,0.0,450000000.0,3444000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKesson Corp.,2016.0,4048000000.0,908000000.0,8924000000.0,230000000.0,56523000000.0,555000000.0,9.82,2258000000.0,64000000.0,-1561000000.0,-1557000000.0,-3453000000.0,658000000.0,3672000000.0,2410000000.0,8360000000.0,-1293000000.0,123000000.0,96000000.0,9786000000.0,2278000000.0,95000000.0,800000000.0,3545000000.0,42000000.0,1506000000.0,844000000.0,3000000.0,0.01,271000000.0,0.0,1612000000.0,3784000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKesson Corp.,2017.0,2783000000.0,1614000000.0,11095000000.0,221000000.0,60969000000.0,486000000.0,22.95,5070000000.0,882000000.0,-2141000000.0,-3269000000.0,-2069000000.0,524000000.0,4744000000.0,4490000000.0,13189000000.0,-1265000000.0,115000000.0,86000000.0,10586000000.0,2292000000.0,767000000.0,800000000.0,7122000000.0,164000000.0,1511000000.0,732000000.0,3000000.0,0.01,273000000.0,0.0,2311000000.0,3803000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKesson Corp.,2018.0,2672000000.0,-53000000.0,9804000000.0,208000000.0,60381000000.0,1183000000.0,0.32,67000000.0,-868000000.0,-1717000000.0,-2993000000.0,-3084000000.0,577000000.0,4345000000.0,491000000.0,12986000000.0,-111000000.0,69000000.0,33000000.0,10924000000.0,2464000000.0,-767000000.0,800000000.0,762000000.0,17000000.0,1469000000.0,815000000.0,3000000.0,0.01,275000000.0,0.0,1709000000.0,3933000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKesson Corp.,2019.0,2981000000.0,356000000.0,8094000000.0,196000000.0,59672000000.0,1052000000.0,0.17,34000000.0,189000000.0,-1849000000.0,-1381000000.0,-2227000000.0,-20000000.0,4036000000.0,-98000000.0,12409000000.0,0.0,0.0,35000000.0,9358000000.0,2548000000.0,223000000.0,800000000.0,886000000.0,44000000.0,1778000000.0,167000000.0,3000000.0,0.01,271000000.0,0.0,1639000000.0,4326000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medtronic plc,2015.0,4843000000.0,811000000.0,53230000000.0,1095500000.0,106685000000.0,2860000000.0,2.44,2675000000.0,-819000000.0,-1184000000.0,-17058000000.0,15949000000.0,1128000000.0,4902000000.0,2088000000.0,54414000000.0,3440000000.0,439000000.0,0.0,40530000000.0,4699000000.0,-705000000.0,2600000000.0,3766000000.0,0.0,4164000000.0,1630000000.0,0.0,0.0001,1421648005.0,666000000.0,1920000000.0,8863000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medtronic plc,2016.0,2876000000.0,798000000.0,52063000000.0,1409600000.0,99644000000.0,2703000000.0,2.51,3538000000.0,-477000000.0,-1868000000.0,2245000000.0,-9543000000.0,440000000.0,5218000000.0,2854000000.0,21704000000.0,-1967000000.0,375000000.0,0.0,41500000000.0,4841000000.0,-67000000.0,2600000000.0,5361000000.0,0.0,4873000000.0,1275000000.0,0.0,0.0001,1399018022.0,1386000000.0,2830000000.0,9714000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medtronic plc,2017.0,4967000000.0,578000000.0,50208000000.0,1378900000.0,99857000000.0,1896000000.0,2.92,4028000000.0,-876000000.0,-2613000000.0,-1571000000.0,-3283000000.0,614000000.0,6880000000.0,3283000000.0,23270000000.0,2091000000.0,348000000.0,0.0,38515000000.0,4361000000.0,-399000000.0,2600000000.0,5330000000.0,0.0,5330000000.0,1454000000.0,0.0,0.0001,1369424818.0,1094000000.0,3544000000.0,9691000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medtronic plc,2018.0,3669000000.0,2580000000.0,50720000000.0,1356700000.0,91393000000.0,1727000000.0,2.29,3104000000.0,-1115000000.0,-1786000000.0,5858000000.0,-11954000000.0,2899000000.0,4684000000.0,4134000000.0,24379000000.0,-1298000000.0,344000000.0,0.0,39543000000.0,4604000000.0,45000000.0,2600000000.0,6651000000.0,0.0,5655000000.0,3695000000.0,0.0,0.0001,1354218154.0,1146000000.0,2171000000.0,10259000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merck & Co.,2013.0,15621000000.0,1028000000.0,49765000000.0,2963000000.0,105645000000.0,3503000000.0,1.49,4404000000.0,-330000000.0,-2197000000.0,-3148000000.0,-5990000000.0,568000000.0,11654000000.0,6889000000.0,39257000000.0,2170000000.0,276000000.0,-133000000.0,12301000000.0,14973000000.0,30000000.0,6500000000.0,0.0,38000000.0,18121000000.0,1358000000.0,1788000000.0,0.5,3577103522.0,801000000.0,6516000000.0,33094000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merck & Co.,2014.0,7441000000.0,5349000000.0,48647000000.0,2894000000.0,98167000000.0,3534000000.0,4.12,11920000000.0,-2600000000.0,-4323000000.0,-374000000.0,-15242000000.0,7136000000.0,7989000000.0,9794000000.0,46021000000.0,-8180000000.0,278000000.0,375000000.0,12992000000.0,13136000000.0,-2162000000.0,6500000000.0,0.0,-237000000.0,18004000000.0,7949000000.0,1788000000.0,0.5,3577103522.0,732000000.0,7703000000.0,31140000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merck & Co.,2015.0,8524000000.0,942000000.0,44676000000.0,2816000000.0,101677000000.0,3448000000.0,1.58,4442000000.0,-764000000.0,-4148000000.0,-4758000000.0,-5387000000.0,732000000.0,12538000000.0,4617000000.0,45348000000.0,1083000000.0,299000000.0,130000000.0,17723000000.0,12507000000.0,-552000000.0,6500000000.0,0.0,-49000000.0,15923000000.0,1706000000.0,1788000000.0,0.5,3577103522.0,672000000.0,4186000000.0,28430000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merck & Co.,2016.0,6515000000.0,718000000.0,40088000000.0,2766000000.0,95377000000.0,3494000000.0,1.42,3920000000.0,-1521000000.0,-5226000000.0,-3210000000.0,-9044000000.0,1166000000.0,10376000000.0,2842000000.0,44133000000.0,-2009000000.0,300000000.0,157000000.0,18162000000.0,12026000000.0,-1255000000.0,6500000000.0,0.0,-41000000.0,15749000000.0,2239000000.0,1788000000.0,0.5,3577103522.0,693000000.0,3434000000.0,27775000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
